Status,Size,Referrer,User_Agent,Method,URL
404,3882,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/
200,2591,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/submit-form
200,3999,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/products
302,192,"""http://example.com/index.html""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/index.html
302,1701,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/profile
500,3115,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/search
500,4391,"""http://example.com/submit-form""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/submit-form
500,4984,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/login
500,2127,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/
200,2330,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/login
404,3229,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/products
500,1460,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/profile
404,2036,"""http://example.com/index.html""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/index.html
200,2957,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/products
500,2105,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/profile
404,875,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/dashboard
302,4802,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/dashboard
500,3105,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/login
200,181,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/
404,4317,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/login
302,1812,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/submit-form
404,3547,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/search
500,815,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/search
500,3437,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/submit-form
500,4337,"""http://example.com/profile""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/profile
500,195,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/
302,4304,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/dashboard
302,352,"""http://example.com/dashboard""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/dashboard
500,372,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/login
404,3670,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/search
404,4798,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/products
404,1748,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/login
404,619,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/dashboard
404,4246,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/search
200,3519,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/search
500,4181,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/profile
404,973,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/contact
500,1964,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/dashboard
500,821,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/index.html
404,2505,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/
404,4203,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/login
302,4506,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/contact
500,2006,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/submit-form
404,1201,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/dashboard
302,1077,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/contact
500,3978,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/search
500,4609,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/contact
500,2464,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/search
500,707,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/dashboard
404,3906,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/login
500,4656,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/index.html
500,3064,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/
404,2990,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/contact
500,1202,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/dashboard
404,908,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/index.html
500,4375,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/contact
302,2717,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/search
500,3229,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/login
302,3084,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/login
302,3586,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
200,4337,"""http://example.com/dashboard""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/dashboard
302,1619,"""http://example.com/dashboard""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/dashboard
200,1045,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/
200,305,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/
200,2895,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/search
200,3394,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/
404,4436,"""http://example.com/submit-form""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/submit-form
302,3418,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/index.html
302,4589,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/dashboard
500,3004,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/products
500,3480,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/products
404,945,"""http://example.com/contact""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/contact
200,4818,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/login
500,2254,"""http://example.com/products""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/products
500,2022,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/login
302,4070,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/submit-form
500,3520,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/profile
302,1295,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/products
500,253,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/products
302,3667,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/index.html
500,3657,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/submit-form
200,1009,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/search
200,1365,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/dashboard
500,4063,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/submit-form
404,3486,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/dashboard
404,3936,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/search
500,707,"""http://example.com/products""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/products
500,762,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/dashboard
302,3252,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/profile
200,4531,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/search
500,2791,"""http://example.com/""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/
302,1699,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
500,1598,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/search
200,2374,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/search
500,2203,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/dashboard
404,3152,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/index.html
500,4045,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/index.html
500,4199,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/
500,1985,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/index.html
500,232,"""http://example.com/index.html""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/index.html
302,1879,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/search
404,2535,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/products
200,2130,"""http://example.com/submit-form""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/submit-form
500,3946,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/submit-form
200,4641,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/products
200,358,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/login
404,2654,"""http://example.com/contact""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/contact
200,2853,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/index.html
404,3358,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/submit-form
500,1869,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/login
404,1770,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/products
500,602,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/index.html
404,451,"""http://example.com/submit-form""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/submit-form
404,1592,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/profile
200,287,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/products
302,578,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/submit-form
404,392,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/login
404,4779,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/search
500,3339,"""http://example.com/products""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/products
200,3156,"""http://example.com/contact""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/contact
404,3728,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/login
302,3390,"""http://example.com/products""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/products
404,183,"""http://example.com/""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/
404,486,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
200,885,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/products
500,3978,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
302,4853,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/
404,3949,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/submit-form
404,4053,"""http://example.com/profile""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/profile
200,3080,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/
200,1694,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/index.html
500,2619,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/contact
404,758,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/submit-form
404,825,"""http://example.com/index.html""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/index.html
404,4442,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/login
200,459,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/
302,2086,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/search
200,1818,"""http://example.com/products""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/products
404,3286,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/submit-form
302,995,"""http://example.com/dashboard""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/dashboard
404,3327,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
500,2301,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/dashboard
200,1883,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
500,4857,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/contact
302,2917,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/search
500,3926,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/
500,1523,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/contact
500,4079,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/products
200,1688,"""http://example.com/""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/
302,1428,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/login
404,4788,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/login
500,791,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/contact
500,4113,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/index.html
404,4536,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
200,1867,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/search
302,193,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/products
404,2376,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/
302,1383,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/search
404,1991,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/
500,4534,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/profile
500,3099,"""http://example.com/profile""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/profile
200,3820,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/contact
200,938,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/search
500,4427,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/search
200,1516,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/search
404,992,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/search
200,974,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/products
500,1914,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/login
200,2184,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/index.html
500,4636,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/
404,466,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/profile
302,776,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/search
302,4432,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/
200,4669,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/
200,2934,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/login
200,3352,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/products
200,1218,"""http://example.com/products""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/products
404,365,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/login
302,1196,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/products
